CustomerID;FirstName;LastName;EmailAddress;LocationCity;LocationState;LocationCountry;Gender;AgeGroup;CustomerType
2687;Laura;Miller;laura.miller2687@example.com;London;IDF;Canada;Female;25-34;VIP
2688;Sarah;Davis;sarah.davis2688@example.com;Paris;ON;Germany;Female;55-64;VIP
2689;Jane;Williams;jane.williams2689@example.com;Paris;ON;Japan;Other;35-44;Returning
2690;Sarah;Smith;sarah.smith2690@example.com;London;ENG;Canada;Male;65+;VIP
2691;John;Smith;john.smith2691@example.com;New York;TKY;Canada;Other;45-54;VIP
2692;John;Davis;john.davis2692@example.com;London;ON;Japan;Other;45-54;VIP
2693;Emily;Garcia;emily.garcia2693@example.com;Tokyo;ON;Japan;Male;25-34;VIP
2694;David;Doe;david.doe2694@example.com;Toronto;ENG;Japan;Male;35-44;New
2695;David;Doe;david.doe2695@example.com;Paris;IDF;Canada;Male;18-24;New
2696;Chris;Jones;chris.jones2696@example.com;Paris;NSW;Canada;Other;55-64;VIP
2697;Laura;Davis;laura.davis2697@example.com;Paris;BE;Australia;Female;35-44;VIP
2698;John;Brown;john.brown2698@example.com;Toronto;IDF;Germany;Female;25-34;VIP
2699;Chris;Williams;chris.williams2699@example.com;New York;BE;USA;Male;55-64;VIP
2700;Emily;Smith;emily.smith2700@example.com;Berlin;ON;France;Female;25-34;VIP
2701;Laura;Brown;laura.brown2701@example.com;New York;TKY;Canada;Female;45-54;Returning
2702;John;Doe;john.doe2702@example.com;Tokyo;BE;Canada;Other;65+;VIP
2703;Chris;Davis;chris.davis2703@example.com;Sydney;TKY;Canada;Female;25-34;VIP
2704;Jane;Doe;jane.doe2704@example.com;Paris;NY;USA;Male;45-54;Returning
2705;Chris;Williams;chris.williams2705@example.com;Berlin;BE;Australia;Other;18-24;VIP
2706;Peter;Brown;peter.brown2706@example.com;Berlin;TKY;Australia;Female;45-54;VIP
2707;Emily;Brown;emily.brown2707@example.com;Tokyo;BE;Germany;Other;45-54;VIP
2708;Sarah;Williams;sarah.williams2708@example.com;New York;NSW;France;Female;18-24;VIP
2709;John;Williams;john.williams2709@example.com;London;NSW;USA;Female;65+;Returning
2710;Sarah;Smith;sarah.smith2710@example.com;Paris;ENG;Japan;Male;65+;VIP
2711;Sarah;Davis;sarah.davis2711@example.com;Toronto;NY;Germany;Male;65+;VIP
2712;David;Miller;david.miller2712@example.com;New York;ON;USA;Female;18-24;VIP
2713;Peter;Davis;peter.davis2713@example.com;Berlin;TKY;Germany;Female;18-24;Returning
2714;Sarah;Brown;sarah.brown2714@example.com;Toronto;TKY;Canada;Female;18-24;Returning
2715;Chris;Davis;chris.davis2715@example.com;Toronto;NSW;USA;Female;55-64;Returning
2716;Peter;Smith;peter.smith2716@example.com;New York;ON;USA;Male;35-44;New
2717;Laura;Jones;laura.jones2717@example.com;Tokyo;IDF;Germany;Other;35-44;VIP
2718;David;Jones;david.jones2718@example.com;Berlin;IDF;Japan;Female;25-34;VIP
2719;Emily;Miller;emily.miller2719@example.com;Tokyo;IDF;France;Male;45-54;VIP
2720;Chris;Davis;chris.davis2720@example.com;Tokyo;NSW;Canada;Female;65+;VIP
2721;Chris;Garcia;chris.garcia2721@example.com;Berlin;BE;France;Male;65+;VIP
2722;David;Miller;david.miller2722@example.com;Sydney;ON;Japan;Other;65+;VIP
2723;Chris;Doe;chris.doe2723@example.com;Paris;NY;France;Female;25-34;Returning
2724;Emily;Smith;emily.smith2724@example.com;Tokyo;TKY;France;Female;25-34;VIP
2725;David;Garcia;david.garcia2725@example.com;Paris;TKY;Germany;Other;65+;VIP
2726;John;Davis;john.davis2726@example.com;London;BE;France;Female;55-64;VIP
2727;Chris;Davis;chris.davis2727@example.com;Berlin;NSW;Japan;Female;18-24;Returning
2728;Jane;Brown;jane.brown2728@example.com;New York;IDF;UK;Female;65+;Returning
2729;Laura;Davis;laura.davis2729@example.com;Berlin;ON;USA;Female;35-44;VIP
2730;Emily;Williams;emily.williams2730@example.com;London;TKY;Japan;Male;45-54;VIP
2731;Jane;Doe;jane.doe2731@example.com;Tokyo;BE;Japan;Male;45-54;Returning
2732;Laura;Doe;laura.doe2732@example.com;London;NY;France;Female;55-64;VIP
2733;Emily;Miller;emily.miller2733@example.com;Paris;TKY;Australia;Female;45-54;VIP
2734;David;Smith;david.smith2734@example.com;London;NY;Japan;Male;65+;New
2735;Jane;Brown;jane.brown2735@example.com;Toronto;NY;Germany;Male;35-44;VIP
2736;Peter;Brown;peter.brown2736@example.com;Paris;IDF;France;Male;35-44;VIP
2737;David;Brown;david.brown2737@example.com;Toronto;BE;USA;Female;18-24;VIP
2738;Chris;Doe;chris.doe2738@example.com;Tokyo;ENG;Canada;Other;18-24;New
2739;Jane;Williams;jane.williams2739@example.com;Toronto;ENG;Japan;Male;25-34;Returning
2740;Emily;Williams;emily.williams2740@example.com;London;TKY;USA;Male;18-24;VIP
2741;David;Jones;david.jones2741@example.com;Sydney;NY;Canada;Other;18-24;VIP
2742;Laura;Garcia;laura.garcia2742@example.com;Tokyo;TKY;Germany;Other;25-34;VIP
2743;Jane;Miller;jane.miller2743@example.com;Toronto;NSW;Canada;Female;25-34;VIP
2744;Jane;Williams;jane.williams2744@example.com;Paris;BE;Japan;Female;55-64;VIP
2745;Sarah;Garcia;sarah.garcia2745@example.com;Sydney;IDF;Germany;Female;45-54;VIP
2746;Peter;Jones;peter.jones2746@example.com;Berlin;ON;France;Male;25-34;VIP
2747;Emily;Davis;emily.davis2747@example.com;New York;NY;Australia;Male;65+;VIP
2748;Jane;Williams;jane.williams2748@example.com;Paris;NSW;France;Other;35-44;VIP
2749;Chris;Davis;chris.davis2749@example.com;Tokyo;TKY;Australia;Other;45-54;Returning
2750;Chris;Miller;chris.miller2750@example.com;Berlin;ENG;Canada;Male;35-44;Returning
2751;Jane;Brown;jane.brown2751@example.com;Paris;ENG;Australia;Other;45-54;Returning
2752;Jane;Garcia;jane.garcia2752@example.com;Sydney;IDF;Germany;Other;45-54;Returning
2753;Sarah;Davis;sarah.davis2753@example.com;Toronto;NY;France;Female;65+;VIP
2754;Sarah;Miller;sarah.miller2754@example.com;Paris;NY;USA;Male;45-54;VIP
2755;David;Smith;david.smith2755@example.com;New York;TKY;USA;Male;25-34;VIP
2756;Chris;Jones;chris.jones2756@example.com;Paris;BE;France;Female;25-34;VIP
2757;Chris;Doe;chris.doe2757@example.com;Sydney;IDF;USA;Female;55-64;VIP
2758;Emily;Brown;emily.brown2758@example.com;Tokyo;ON;UK;Male;18-24;VIP
2759;David;Smith;david.smith2759@example.com;Toronto;ON;Canada;Female;65+;VIP
2760;Sarah;Williams;sarah.williams2760@example.com;Tokyo;BE;UK;Male;25-34;VIP
2761;Laura;Miller;laura.miller2761@example.com;Sydney;NY;USA;Female;55-64;VIP
2762;John;Brown;john.brown2762@example.com;Berlin;NY;Canada;Male;45-54;VIP
2763;Chris;Smith;chris.smith2763@example.com;Paris;NSW;USA;Other;45-54;VIP
2764;Sarah;Davis;sarah.davis2764@example.com;Toronto;ENG;France;Female;35-44;Returning
2765;Chris;Williams;chris.williams2765@example.com;Berlin;ENG;Germany;Other;55-64;VIP
2766;Chris;Doe;chris.doe2766@example.com;Berlin;BE;Canada;Male;25-34;VIP
2767;Emily;Davis;emily.davis2767@example.com;London;TKY;Germany;Male;35-44;VIP
2768;Laura;Doe;laura.doe2768@example.com;Sydney;TKY;Canada;Male;35-44;Returning
2769;Emily;Doe;emily.doe2769@example.com;Toronto;NY;Japan;Other;18-24;New
2770;David;Doe;david.doe2770@example.com;New York;NY;Australia;Female;35-44;VIP
2771;Chris;Doe;chris.doe2771@example.com;Toronto;TKY;Germany;Other;25-34;New
2772;Peter;Williams;peter.williams2772@example.com;New York;NY;UK;Male;35-44;Returning
2773;Peter;Brown;peter.brown2773@example.com;Sydney;ON;USA;Male;25-34;Returning
2774;David;Miller;david.miller2774@example.com;Sydney;IDF;Canada;Female;25-34;Returning
2775;Laura;Davis;laura.davis2775@example.com;Berlin;ON;USA;Female;55-64;VIP
2776;Laura;Smith;laura.smith2776@example.com;Sydney;ENG;Canada;Male;65+;VIP
2777;Emily;Miller;emily.miller2777@example.com;Sydney;TKY;Japan;Other;55-64;VIP
2778;Peter;Brown;peter.brown2778@example.com;Paris;ENG;Canada;Female;35-44;Returning
2779;Laura;Davis;laura.davis2779@example.com;London;NY;Japan;Other;35-44;VIP
2780;John;Garcia;john.garcia2780@example.com;Toronto;NSW;Canada;Female;35-44;VIP
2781;Emily;Doe;emily.doe2781@example.com;Paris;ENG;Germany;Male;18-24;Returning
2782;John;Williams;john.williams2782@example.com;Tokyo;ON;Germany;Other;45-54;Returning
2783;Peter;Garcia;peter.garcia2783@example.com;New York;ENG;USA;Female;55-64;VIP
2784;Chris;Doe;chris.doe2784@example.com;Paris;ON;Germany;Other;55-64;Returning
2785;Jane;Davis;jane.davis2785@example.com;Toronto;NY;France;Male;55-64;Returning
2786;Peter;Garcia;peter.garcia2786@example.com;Berlin;TKY;Canada;Male;35-44;VIP
2787;Emily;Davis;emily.davis2787@example.com;Berlin;NSW;Canada;Other;55-64;VIP
2788;Sarah;Smith;sarah.smith2788@example.com;Berlin;NY;Canada;Female;65+;Returning
2789;Peter;Davis;peter.davis2789@example.com;Sydney;NY;France;Female;35-44;VIP
2790;Peter;Smith;peter.smith2790@example.com;Paris;ON;Canada;Other;55-64;VIP
2791;Chris;Miller;chris.miller2791@example.com;New York;NSW;Germany;Female;35-44;Returning
2792;Laura;Jones;laura.jones2792@example.com;Tokyo;NY;Australia;Other;18-24;VIP
2793;Jane;Miller;jane.miller2793@example.com;London;IDF;Germany;Female;65+;VIP
2794;Laura;Miller;laura.miller2794@example.com;New York;ENG;Germany;Female;45-54;VIP
2795;Sarah;Davis;sarah.davis2795@example.com;Toronto;NSW;UK;Female;65+;New
2796;David;Williams;david.williams2796@example.com;New York;ON;France;Male;18-24;VIP
2797;David;Brown;david.brown2797@example.com;Berlin;ON;France;Male;18-24;VIP
2798;David;Smith;david.smith2798@example.com;London;BE;Germany;Female;55-64;VIP
2799;Laura;Smith;laura.smith2799@example.com;New York;NSW;UK;Female;65+;Returning
2800;David;Jones;david.jones2800@example.com;London;NY;Canada;Male;35-44;VIP
2801;Jane;Garcia;jane.garcia2801@example.com;Tokyo;ON;Germany;Female;25-34;VIP
2802;Peter;Brown;peter.brown2802@example.com;Sydney;NY;USA;Other;55-64;VIP
2803;Chris;Smith;chris.smith2803@example.com;Sydney;NY;USA;Other;25-34;VIP
2804;Peter;Brown;peter.brown2804@example.com;Sydney;NSW;Japan;Male;55-64;VIP
2805;Peter;Smith;peter.smith2805@example.com;Toronto;ENG;Australia;Female;55-64;New
2806;David;Miller;david.miller2806@example.com;Paris;TKY;France;Female;65+;VIP
2807;Jane;Brown;jane.brown2807@example.com;London;ON;Japan;Female;65+;VIP
2808;Laura;Williams;laura.williams2808@example.com;Toronto;BE;Australia;Other;25-34;Returning
2809;David;Davis;david.davis2809@example.com;Berlin;NSW;Germany;Female;45-54;Returning
2810;Chris;Smith;chris.smith2810@example.com;London;ENG;USA;Other;25-34;VIP
2811;Jane;Jones;jane.jones2811@example.com;Paris;NSW;Canada;Other;45-54;New
2812;John;Jones;john.jones2812@example.com;London;BE;UK;Female;25-34;VIP
2813;Laura;Davis;laura.davis2813@example.com;Berlin;TKY;USA;Other;25-34;VIP
2814;Jane;Williams;jane.williams2814@example.com;Paris;ON;France;Male;45-54;VIP
2815;Chris;Davis;chris.davis2815@example.com;Toronto;BE;Canada;Female;55-64;Returning
2816;David;Smith;david.smith2816@example.com;Berlin;NY;Japan;Male;55-64;Returning
2817;Sarah;Brown;sarah.brown2817@example.com;London;NSW;Canada;Other;45-54;VIP
2818;John;Jones;john.jones2818@example.com;London;ON;Canada;Female;25-34;VIP
2819;Peter;Garcia;peter.garcia2819@example.com;London;IDF;UK;Other;55-64;VIP
2820;Peter;Miller;peter.miller2820@example.com;London;IDF;France;Female;55-64;VIP
2821;David;Williams;david.williams2821@example.com;New York;NY;Canada;Other;35-44;VIP
2822;John;Brown;john.brown2822@example.com;Toronto;ENG;Germany;Other;18-24;VIP
2823;Peter;Garcia;peter.garcia2823@example.com;Paris;NSW;USA;Other;65+;Returning
2824;John;Davis;john.davis2824@example.com;London;IDF;Germany;Other;55-64;VIP
2825;Jane;Smith;jane.smith2825@example.com;Paris;TKY;Germany;Other;55-64;New
2826;John;Garcia;john.garcia2826@example.com;Toronto;ON;Canada;Female;55-64;VIP
2827;Peter;Davis;peter.davis2827@example.com;Tokyo;BE;UK;Female;35-44;VIP
2828;Peter;Garcia;peter.garcia2828@example.com;London;BE;USA;Male;45-54;VIP
2829;Chris;Miller;chris.miller2829@example.com;Paris;ON;Germany;Female;35-44;VIP
2830;Jane;Jones;jane.jones2830@example.com;New York;NSW;Japan;Other;25-34;VIP
2831;Jane;Brown;jane.brown2831@example.com;Berlin;ENG;USA;Female;35-44;VIP
2832;Peter;Miller;peter.miller2832@example.com;Paris;ON;Japan;Male;18-24;VIP
2833;John;Doe;john.doe2833@example.com;Tokyo;BE;Canada;Other;65+;VIP
2834;Peter;Williams;peter.williams2834@example.com;Sydney;IDF;Australia;Male;18-24;VIP
2835;Jane;Williams;jane.williams2835@example.com;Sydney;ENG;Japan;Female;35-44;VIP
2836;Laura;Miller;laura.miller2836@example.com;London;NSW;France;Other;45-54;VIP
2837;Emily;Brown;emily.brown2837@example.com;New York;NSW;Canada;Female;45-54;Returning
2838;Emily;Davis;emily.davis2838@example.com;Paris;BE;Germany;Other;35-44;Returning
2839;Jane;Davis;jane.davis2839@example.com;London;NSW;USA;Other;18-24;VIP
2840;Sarah;Doe;sarah.doe2840@example.com;London;BE;France;Male;55-64;VIP
2841;Chris;Garcia;chris.garcia2841@example.com;Tokyo;ENG;France;Male;65+;VIP
2842;Chris;Williams;chris.williams2842@example.com;Sydney;ENG;USA;Male;45-54;VIP
2843;David;Davis;david.davis2843@example.com;Paris;IDF;Australia;Female;65+;VIP
2844;Peter;Williams;peter.williams2844@example.com;New York;BE;Australia;Male;55-64;VIP
2845;Chris;Jones;chris.jones2845@example.com;Sydney;ENG;UK;Other;25-34;New
2846;Sarah;Davis;sarah.davis2846@example.com;Berlin;ENG;France;Female;65+;Returning
2847;Jane;Doe;jane.doe2847@example.com;Berlin;ON;UK;Male;55-64;Returning
2848;Peter;Smith;peter.smith2848@example.com;London;ENG;USA;Female;65+;New
2849;Laura;Smith;laura.smith2849@example.com;Toronto;IDF;Australia;Male;35-44;VIP
2850;John;Davis;john.davis2850@example.com;Paris;BE;Canada;Female;45-54;VIP
2851;Peter;Davis;peter.davis2851@example.com;Tokyo;IDF;USA;Male;35-44;VIP
2852;Jane;Williams;jane.williams2852@example.com;Toronto;IDF;France;Female;45-54;New
2853;Chris;Brown;chris.brown2853@example.com;Berlin;TKY;Canada;Male;25-34;VIP
2854;John;Davis;john.davis2854@example.com;Paris;IDF;Germany;Male;18-24;New
2855;Laura;Brown;laura.brown2855@example.com;Toronto;IDF;USA;Other;45-54;VIP
2856;Sarah;Smith;sarah.smith2856@example.com;Tokyo;NY;UK;Other;55-64;VIP
2857;Peter;Smith;peter.smith2857@example.com;Paris;IDF;USA;Other;35-44;VIP
2858;John;Garcia;john.garcia2858@example.com;Toronto;TKY;Canada;Other;45-54;VIP
2859;Chris;Doe;chris.doe2859@example.com;Toronto;NSW;Australia;Other;55-64;VIP
2860;Sarah;Smith;sarah.smith2860@example.com;New York;TKY;USA;Male;25-34;VIP
2861;Emily;Brown;emily.brown2861@example.com;Sydney;ON;USA;Other;35-44;VIP
2862;David;Jones;david.jones2862@example.com;Berlin;NY;Australia;Male;65+;VIP
2863;John;Smith;john.smith2863@example.com;Paris;NSW;UK;Female;35-44;VIP
2864;Laura;Brown;laura.brown2864@example.com;New York;TKY;UK;Other;55-64;Returning
2865;Laura;Miller;laura.miller2865@example.com;Berlin;NSW;UK;Female;25-34;VIP
2866;Sarah;Doe;sarah.doe2866@example.com;New York;ENG;Canada;Female;35-44;Returning
2867;Jane;Davis;jane.davis2867@example.com;New York;BE;UK;Male;25-34;VIP
2868;David;Miller;david.miller2868@example.com;New York;ON;USA;Male;55-64;VIP
2869;Emily;Doe;emily.doe2869@example.com;New York;NY;UK;Male;45-54;Returning
2870;John;Jones;john.jones2870@example.com;New York;NY;UK;Other;65+;Returning
2871;Sarah;Jones;sarah.jones2871@example.com;Tokyo;TKY;France;Other;45-54;Returning
2872;Emily;Davis;emily.davis2872@example.com;New York;ENG;UK;Female;55-64;VIP
2873;David;Brown;david.brown2873@example.com;Toronto;ENG;USA;Female;65+;VIP
2874;John;Miller;john.miller2874@example.com;Berlin;NY;Germany;Female;25-34;VIP
2875;Peter;Garcia;peter.garcia2875@example.com;Tokyo;BE;Australia;Other;25-34;VIP
2876;John;Garcia;john.garcia2876@example.com;Toronto;IDF;Japan;Female;35-44;Returning
2877;Jane;Williams;jane.williams2877@example.com;Sydney;IDF;Canada;Other;35-44;VIP
2878;Peter;Garcia;peter.garcia2878@example.com;Sydney;ENG;Germany;Male;35-44;Returning
2879;Jane;Garcia;jane.garcia2879@example.com;Tokyo;NY;USA;Other;35-44;VIP
2880;David;Davis;david.davis2880@example.com;Berlin;NSW;UK;Other;55-64;Returning
2881;Emily;Garcia;emily.garcia2881@example.com;London;BE;Canada;Male;45-54;New
2882;Jane;Williams;jane.williams2882@example.com;Berlin;BE;Canada;Other;55-64;VIP
2883;Jane;Miller;jane.miller2883@example.com;Sydney;ENG;France;Other;35-44;Returning
2884;Peter;Garcia;peter.garcia2884@example.com;Tokyo;TKY;Australia;Male;45-54;Returning
2885;Emily;Smith;emily.smith2885@example.com;Berlin;IDF;Germany;Female;25-34;VIP
2886;Chris;Smith;chris.smith2886@example.com;Toronto;ON;USA;Female;45-54;Returning
2887;Laura;Williams;laura.williams2887@example.com;Tokyo;TKY;Japan;Male;18-24;Returning
2888;Emily;Jones;emily.jones2888@example.com;Tokyo;NY;UK;Female;18-24;VIP
2889;John;Brown;john.brown2889@example.com;Berlin;ON;Japan;Other;55-64;VIP
2890;Sarah;Garcia;sarah.garcia2890@example.com;London;ON;USA;Other;65+;Returning
2891;David;Davis;david.davis2891@example.com;Berlin;IDF;Canada;Female;55-64;Returning
2892;Laura;Doe;laura.doe2892@example.com;Berlin;ON;UK;Female;65+;VIP
2893;Chris;Davis;chris.davis2893@example.com;Tokyo;NSW;Canada;Male;45-54;Returning
2894;Jane;Doe;jane.doe2894@example.com;London;NY;Japan;Other;18-24;New
2895;Emily;Garcia;emily.garcia2895@example.com;Sydney;ENG;Japan;Other;55-64;Returning
2896;Laura;Smith;laura.smith2896@example.com;Paris;NSW;Australia;Male;55-64;VIP
2897;David;Brown;david.brown2897@example.com;New York;NY;UK;Female;55-64;VIP
2898;John;Garcia;john.garcia2898@example.com;London;IDF;Germany;Other;65+;VIP
2899;John;Doe;john.doe2899@example.com;Sydney;BE;Australia;Other;55-64;VIP
2900;Jane;Miller;jane.miller2900@example.com;Paris;IDF;Japan;Female;65+;VIP
2901;David;Brown;david.brown2901@example.com;Paris;IDF;USA;Female;25-34;VIP
2902;David;Williams;david.williams2902@example.com;Berlin;NY;Australia;Male;65+;VIP
2903;Sarah;Garcia;sarah.garcia2903@example.com;Tokyo;IDF;France;Male;45-54;Returning
2904;Emily;Williams;emily.williams2904@example.com;Berlin;TKY;Australia;Female;35-44;Returning
2905;Laura;Williams;laura.williams2905@example.com;New York;ON;France;Other;65+;VIP
2906;Peter;Smith;peter.smith2906@example.com;Toronto;TKY;France;Other;65+;VIP
2907;David;Smith;david.smith2907@example.com;London;ON;USA;Other;65+;Returning
2908;Peter;Williams;peter.williams2908@example.com;Toronto;IDF;Germany;Other;55-64;Returning
2909;Jane;Smith;jane.smith2909@example.com;New York;ENG;UK;Other;55-64;VIP
2910;Laura;Miller;laura.miller2910@example.com;London;ENG;Australia;Other;25-34;VIP
2911;Sarah;Williams;sarah.williams2911@example.com;Tokyo;ON;Germany;Other;45-54;New
2912;Chris;Brown;chris.brown2912@example.com;Sydney;IDF;UK;Male;65+;VIP
2913;Chris;Doe;chris.doe2913@example.com;Paris;IDF;Australia;Male;25-34;New
2914;Laura;Williams;laura.williams2914@example.com;Paris;TKY;Japan;Other;35-44;VIP
2915;Laura;Williams;laura.williams2915@example.com;Sydney;NY;Australia;Female;45-54;VIP
2916;Chris;Garcia;chris.garcia2916@example.com;Toronto;ENG;Canada;Other;18-24;VIP
2917;Laura;Williams;laura.williams2917@example.com;Toronto;NSW;France;Other;25-34;VIP
2918;Jane;Smith;jane.smith2918@example.com;Paris;IDF;Japan;Female;25-34;VIP
2919;David;Garcia;david.garcia2919@example.com;Tokyo;NSW;USA;Other;35-44;VIP
2920;John;Davis;john.davis2920@example.com;Tokyo;NSW;Australia;Other;45-54;Returning
2921;Emily;Doe;emily.doe2921@example.com;London;ENG;Australia;Female;45-54;VIP
2922;Emily;Garcia;emily.garcia2922@example.com;New York;BE;Canada;Male;65+;VIP
2923;Jane;Brown;jane.brown2923@example.com;Sydney;ENG;Canada;Other;18-24;VIP
2924;Chris;Jones;chris.jones2924@example.com;New York;TKY;Australia;Other;35-44;New
2925;Peter;Jones;peter.jones2925@example.com;New York;NSW;Germany;Female;25-34;New
2926;John;Jones;john.jones2926@example.com;Paris;NY;UK;Female;18-24;VIP
2927;Emily;Williams;emily.williams2927@example.com;London;NSW;France;Male;35-44;Returning
2928;Peter;Jones;peter.jones2928@example.com;Paris;ON;UK;Female;45-54;VIP
2929;Emily;Brown;emily.brown2929@example.com;Toronto;ENG;Canada;Male;65+;Returning
2930;John;Williams;john.williams2930@example.com;Tokyo;BE;Germany;Female;35-44;Returning
2931;Sarah;Jones;sarah.jones2931@example.com;Toronto;BE;UK;Female;55-64;VIP
2932;Sarah;Brown;sarah.brown2932@example.com;London;BE;UK;Male;55-64;VIP
